# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       1.707643225328e+01       2.230980547116e-01       3.474311730253e+03       9.704290143559e-03       1.056071353762e+04       5.842255479207e+02       1.909000228091e+05       7.591717481774e+02       2.937852201522e-07       1.447940349368e-05       7.911358898737e-05       2.032314755236e-07       9.417324719039e-05       1.381672003981e+06       1.009821644320e+00       8.323801366003e-08      -7.491421229402e-08       1.000000000000e+00       8.838817407639e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.838817407639e-03 
       1.695055907660e+01       2.254589638926e-01       3.487350811309e+03       9.603009097566e-03       1.054767445657e+04       5.875958743989e+02       1.893366534534e+05       7.603914675819e+02       2.856873360759e-07       1.417902783904e-05       7.747237523892e-05       1.976296112480e-07       9.221778372794e-05       1.391455686998e+06       1.009741092334e+00       8.306370266104e-08      -7.475733239494e-08       1.000000000000e+00       9.007341025034e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.007341025034e-03 
       1.682556238556e+01       2.278447731187e-01       3.500435659220e+03       9.502787817651e-03       1.053458960865e+04       5.909821738466e+02       1.877849842753e+05       7.616113106292e+02       2.778126606371e-07       1.388488344443e-05       7.586520828979e-05       1.921821557638e-07       9.030297630729e-05       1.401307862746e+06       1.009660817749e+00       8.288975666651e-08      -7.460078099986e-08       1.000000000000e+00       9.179072501934e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.179072501934e-03 
       1.670143607695e+01       2.302557443147e-01       3.513566430852e+03       9.403615206867e-03       1.052145883702e+04       5.943844776936e+02       1.862449310398e+05       7.628312762243e+02       2.701550413752e-07       1.359684104361e-05       7.429138184593e-05       1.868848529901e-07       8.842797895882e-05       1.411229007807e+06       1.009580813907e+00       8.271617491199e-08      -7.444455742079e-08       1.000000000000e+00       9.354072759088e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.354072759088e-03 
       1.657817409007e+01       2.326921421483e-01       3.526743283564e+03       9.305480284931e-03       1.050828198431e+04       5.978028167468e+02       1.847164101078e+05       7.640513632738e+02       2.627084954135e-07       1.331477405191e-05       7.275020426512e-05       1.817335641589e-07       8.659196333324e-05       1.421219602016e+06       1.009501074095e+00       8.254295663463e-08      -7.428866097116e-08       1.000000000000e+00       9.532403869510e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.532403869510e-03 
       1.645577040644e+01       2.351542340581e-01       3.539966375211e+03       9.208372186990e-03       1.049505889266e+04       6.012372211766e+02       1.831993384324e+05       7.652715706864e+02       2.554672047853e-07       1.303855851064e-05       7.124099825305e-05       1.767242645818e-07       8.479411833414e-05       1.431280128474e+06       1.009421591549e+00       8.237010107316e-08      -7.413309096584e-08       1.000000000000e+00       9.714129080106e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.714129080106e-03 
       1.633421904945e+01       2.376422902822e-01       3.553235864146e+03       9.112280162404e-03       1.048178940373e+04       6.046877205040e+02       1.816936335544e+05       7.664918973725e+02       2.484255118881e-07       1.276807303259e-05       6.976310056568e-05       1.718530405054e-07       8.303364975813e-05       1.441411073575e+06       1.009342359451e+00       8.219760746791e-08      -7.397784672112e-08       1.000000000000e+00       9.899312833694e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       9.899312833694e-03 
       1.621351408413e+01       2.401565838875e-01       3.566551909218e+03       9.017193573536e-03       1.046847335866e+04       6.081543435869e+02       1.801992135986e+05       7.677123422444e+02       2.415779150633e-07       1.250319874868e-05       6.831586171777e-05       1.671160860536e-07       8.130977994263e-05       1.451612927022e+06       1.009263370928e+00       8.202547506081e-08      -7.382292755473e-08       1.000000000000e+00       1.008802079143e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.008802079143e-02 
       1.609364961682e+01       2.426973907986e-01       3.579914669771e+03       8.923101894568e-03       1.045511059810e+04       6.116371186066e+02       1.787159972691e+05       7.689329042157e+02       2.349190642982e-07       1.224381925574e-05       6.689864569745e-05       1.625097002538e-07       7.962174742084e-05       1.461886181850e+06       1.009184619048e+00       8.185370309534e-08      -7.366833278581e-08       1.000000000000e+00       1.028031985567e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.028031985567e-02 
       1.597461979491e+01       2.452649898274e-01       3.593324305650e+03       8.829994710311e-03       1.044170096222e+04       6.151360730539e+02       1.772439038459e+05       7.701535822015e+02       2.284437570456e-07       1.198982056536e-05       6.551082968674e-05       1.580302841459e-07       7.796880658411e-05       1.472231334447e+06       1.009106096824e+00       8.168229081659e-08      -7.351406173493e-08       1.000000000000e+00       1.047627819319e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.047627819319e-02 
       1.585641880652e+01       2.478596627029e-01       3.606780977196e+03       8.737861715043e-03       1.042824429068e+04       6.186512337154e+02       1.757828531804e+05       7.713743751186e+02       2.221469341598e-07       1.174109105378e-05       6.415180378784e-05       1.536743379703e-07       7.635022735122e-05       1.482648884571e+06       1.009027797205e+00       8.151123747121e-08      -7.336011372409e-08       1.000000000000e+00       1.067596525892e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.067596525892e-02 
       1.573904088026e+01       2.504816941017e-01       3.620284845247e+03       8.646692711355e-03       1.041474042263e+04       6.221826266588e+02       1.743327656917e+05       7.725952818845e+02       2.160236759434e-07       1.149752141283e-05       6.282097075509e-05       1.494384584332e-07       7.476529484460e-05       1.493139335376e+06       1.008949713081e+00       8.134054230742e-08      -7.320648807668e-08       1.000000000000e+00       1.087945182006e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.087945182006e-02 
       1.562248028490e+01       2.531313716776e-01       3.633836071140e+03       8.556477609004e-03       1.040118919673e+04       6.257302772187e+02       1.728935623623e+05       7.738163014182e+02       2.100691983037e-07       1.125900460192e-05       6.151774573253e-05       1.453193360483e-07       7.321330907338e-05       1.503703193428e+06       1.008871837279e+00       8.117020457502e-08      -7.305318411752e-08       1.000000000000e+00       1.108680998064e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.108680998064e-02 
       1.550673132915e+01       2.558089860930e-01       3.647434816711e+03       8.467206423784e-03       1.038759045116e+04       6.292942099822e+02       1.714651647345e+05       7.750374326396e+02       2.042788490152e-07       1.102543580099e-05       6.024155599688e-05       1.413137525506e-07       7.169358462296e-05       1.514340968731e+06       1.008794162559e+00       8.100022352538e-08      -7.290020117284e-08       1.000000000000e+00       1.129811320655e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.129811320655e-02 
       1.539178836130e+01       2.585148310498e-01       3.661081244296e+03       8.378869276409e-03       1.037394402358e+04       6.328744487741e+02       1.700474949065e+05       7.762586744695e+02       1.986481040847e-07       1.079671236444e-05       5.899184070583e-05       1.374185783824e-07       7.020545035115e-05       1.525053174742e+06       1.008716681618e+00       8.083059841140e-08      -7.274753857026e-08       1.000000000000e+00       1.151343635104e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.151343635104e-02 
       1.527764576903e+01       2.612492033204e-01       3.674775516726e+03       8.291456391405e-03       1.036024975115e+04       6.364710166416e+02       1.686404755279e+05       7.774800258294e+02       1.931725642167e-07       1.057273377601e-05       5.776805065161e-05       1.336307702480e-07       6.874824909057e-05       1.535840328399e+06       1.008639387081e+00       8.066132848759e-08      -7.259519563883e-08       1.000000000000e+00       1.173285568063e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.173285568063e-02 
       1.516429797909e+01       2.640124027797e-01       3.688517797335e+03       8.204958096014e-03       1.034650747054e+04       6.400839358395e+02       1.672440297967e+05       7.787014856416e+02       1.878479513764e-07       1.035340160465e-05       5.656964801958e-05       1.299473687360e-07       6.732133735735e-05       1.546702950135e+06       1.008562271508e+00       8.049241300997e-08      -7.244317170897e-08       1.000000000000e+00       1.195644890159e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.195644890159e-02 
       1.505173945703e+01       2.668047324367e-01       3.702308249952e+03       8.119364819113e-03       1.033271701792e+04       6.437132278147e+02       1.658580814549e+05       7.799230528289e+02       1.826701054474e-07       1.013861946120e-05       5.539610615195e-05       1.263654960072e-07       6.592408506585e-05       1.557641563905e+06       1.008485327384e+00       8.032385123613e-08      -7.229146611252e-08       1.000000000000e+00       1.218429518679e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.218429518679e-02 
       1.493996470692e+01       2.696264984670e-01       3.716147038910e+03       8.034667090139e-03       1.031887822896e+04       6.473589131904e+02       1.644825547847e+05       7.811447263143e+02       1.776349809813e-07       9.928292956112e-06       5.424690931630e-05       1.228823535463e-07       6.455587524936e-05       1.568656697205e+06       1.008408547121e+00       8.015564242522e-08      -7.214007818270e-08       1.000000000000e+00       1.241647520316e-02       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       1.241647520316e-02 
